TEMP_C,PRESSURE_PA,PING_TIME_US
18.00,99364,10313
18.00,99365,10371
18.00,99369,10447
18.00,99366,10268
18.00,99363,10293
18.00,99367,10321
18.00,99365,10319
18.00,99367,10319
18.00,99367,10441
18.00,99365,10319
18.00,99367,10319
18.00,99364,10371
18.00,99369,10319
18.00,99364,10292
18.00,99362,10319
18.00,99372,10474
18.00,99363,10319
18.00,99375,10262
18.00,99366,10293
18.00,99361,10318
18.00,99362,10372
18.00,99367,10313
18.00,99364,10498
18.00,99362,10319
18.00,99364,10344
18.00,99367,10346
18.00,99365,10314
18.00,99366,10267
18.00,99364,10423
18.00,99369,10346
18.00,99373,10288
18.00,99365,10321
18.00,99365,10423
18.00,99371,10423
18.00,99372,10267
18.00,99365,10346
18.00,99366,10422
18.00,99371,10321
18.00,99371,10372
18.00,99374,10314
18.00,99365,10319
18.00,99369,10422
18.00,99364,10423
18.00,99368,10318
18.00,99359,10417
18.00,99364,10267
18.00,99366,10268
18.00,99365,10235
18.00,99367,10319
18.00,99371,10318
18.00,99363,10319
18.00,99367,10287
18.00,99369,10372
18.00,99373,10396
18.00,99376,10319
18.00,99365,10447
18.00,99372,10268
18.00,99363,10292
18.00,99372,10293
18.00,99364,10293
18.00,99367,10396
18.00,99370,10268
18.00,99367,10319
18.00,99371,10319
18.00,99375,10321
18.00,99364,10447
18.00,99371,10319
18.00,99367,10319
18.00,99367,10293
18.00,99367,10319
18.00,99365,10319
18.00,99376,10371
18.00,99370,10313
18.00,99365,10292
18.00,99368,10319
18.00,99369,10321
18.00,99368,10293
18.00,99372,10319
18.00,99365,10268
18.00,99368,10288
18.00,99367,10319
18.00,99370,10372
18.00,99368,10321
18.00,99367,10344
18.00,99368,10319
18.00,99372,10498
18.00,99368,10319
18.00,99373,10318
18.00,99369,10363
18.00,99370,10267
18.00,99362,10319
18.00,99368,10447
18.00,99365,10319
18.00,99368,10372
18.00,99369,10346
18.00,99365,10319
18.00,99364,10369
18.00,99360,10313
18.00,99366,10319
18.00,99369,10288
18.00,99375,10294
18.00,99372,10398
18.00,99374,10267
18.00,99374,10317
18.00,99369,10319
18.00,99369,10318
18.00,99371,10423
18.00,99369,10371
18.00,99365,10267
18.00,99369,10422
18.00,99367,10423
18.00,99364,10319
18.00,99370,10313
18.00,99376,10372
18.00,99361,10396
18.00,99371,10319
18.00,99364,10293
18.00,99369,10319
18.00,99370,10319
18.00,99367,10371
18.00,99369,10318
18.00,99366,10292
18.00,99367,10447
18.00,99365,10319
18.00,99374,10318
18.00,99373,10364
18.00,99374,10293
18.00,99375,10396
18.00,99370,10319
18.00,99368,10318
18.00,99369,10319
18.00,99372,10319
18.00,99366,10318
18.00,99374,10319
18.00,99369,10319
18.00,99378,10293
18.00,99373,10448
18.00,99371,10372
18.00,99374,10389
18.00,99371,10396
18.00,99370,10318
18.00,99365,10448
18.00,99372,10319
18.00,99372,10313
18.00,99374,10447
18.00,99370,10319
18.00,99374,10318
18.00,99374,10447
18.00,99377,10415
18.00,99371,10267
18.00,99369,10292
18.00,99366,10313
18.00,99375,10417
18.00,99368,10294
18.00,99369,10321
18.00,99367,10319
18.00,99366,10294
18.00,99368,10346
17.90,99372,10346
18.00,99371,10294
18.00,99366,10347
18.00,99367,10474
18.00,99376,10474
18.00,99369,10372
18.00,99369,10319
18.00,99363,10313
18.00,99365,10397
18.00,99370,10268
18.00,99371,10294
18.00,99376,10491
18.00,99372,10319
18.00,99370,10371
17.90,99371,10319
18.00,99374,10422
18.00,99370,10313
18.00,99374,10447
18.00,99372,10396
18.00,99374,10318
18.00,99373,10292
18.00,99371,10285
18.00,99371,10343
18.00,99371,10344
18.00,99367,10292
17.90,99371,10364
17.90,99365,10292
18.00,99368,10292
18.00,99369,10292
18.00,99371,10313
18.00,99377,10318
18.00,99365,10447
18.00,99372,10291
18.00,99371,10389
18.00,99371,10293
18.00,99367,10292
18.00,99371,10319
18.00,99368,10312
18.00,99376,10422
18.00,99368,10371
18.00,99369,10447
18.00,99368,10294
18.00,99369,10364
18.00,99367,10318
18.00,99365,10292
18.00,99373,10315
18.00,99368,10294
18.00,99371,10294
18.00,99375,10473
18.00,99371,10293
18.00,99363,10346
18.00,99368,10319
18.00,99367,10319
18.00,99368,10422
18.00,99369,10313
18.00,99365,10346
18.00,99362,10423
18.00,99371,10266
18.00,99365,10314
18.00,99368,10422
17.90,99364,10319
18.00,99369,10371
18.00,99365,10423
18.00,99362,10288
18.00,99362,10319
18.00,99372,10267
18.00,99364,10318
18.00,99369,10415
18.00,99367,10294
18.00,99372,10474
18.00,99368,10423
18.00,99369,10319
18.00,99369,10365
18.00,99370,10318
18.00,99367,10292
18.00,99372,10319
18.00,99362,10314
18.00,99364,10371
18.00,99368,10319
18.00,99370,10267
18.00,99366,10365
18.00,99364,10319
18.00,99368,10267
18.00,99365,10292
18.00,99364,10288
18.00,99370,10319
18.00,99372,10369
18.00,99365,10474
18.00,99369,10319
18.00,99369,10318
18.00,99371,10397
18.00,99370,10267
18.00,99371,10319
18.00,99372,10292
18.00,99375,10267
18.00,99374,10319
18.00,99378,10344
18.00,99369,10287
18.00,99368,10344
17.90,99366,10292
18.00,99367,10292
18.00,99370,10313
18.00,99368,10292
18.00,99369,10371
18.00,99363,10447
18.00,99366,10292
18.00,99368,10417
18.00,99370,10344
18.00,99366,10294
18.00,99371,10268
18.00,99368,10365
18.00,99371,10344
18.00,99373,10347
18.00,99366,10318
18.00,99369,10313
18.00,99369,10448
18.00,99370,10371
18.00,99367,10499
18.00,99371,10346
18.00,99364,10319
18.00,99371,10319
18.00,99369,10448
18.00,99371,10499
18.00,99375,10319
18.00,99369,10319
18.00,99371,10267
18.00,99371,10319
18.00,99372,10293
18.00,99376,10417
18.00,99378,10319
18.00,99371,10319
18.00,99368,10319
18.00,99375,10294
18.00,99373,10417
18.00,99371,10319
18.00,99372,10319
18.00,99372,10423
18.00,99368,10365
18.00,99365,10371
18.00,99366,10499
18.00,99374,10447
18.00,99369,10422
18.00,99367,10268
18.00,99367,10314
18.00,99371,10372
18.00,99370,10321
18.00,99367,10293
18.00,99368,10313
18.00,99369,10319
18.00,99367,10262
18.00,99368,10319
18.00,99364,10293
18.00,99371,10319
18.00,99371,10313
18.00,99369,10371
18.00,99368,10319
18.00,99365,10499
18.00,99371,10319
18.00,99370,10314
18.00,99369,10293
18.00,99374,10396
18.00,99374,10397
18.00,99370,10372
18.00,99372,10390
18.00,99379,10371
18.00,99368,10268
18.00,99377,10319
18.00,99377,10313
18.00,99372,10372
18.00,99371,10397
18.00,99375,10321
18.00,99379,10468
18.00,99378,10314
18.00,99372,10293
18.00,99377,10397
18.00,99372,10293
18.00,99370,10468
18.00,99373,10319
18.00,99369,10423
18.00,99373,10268
18.00,99369,10372
18.00,99377,10417
18.00,99367,10423
18.00,99369,10267
18.00,99367,10268
18.00,99372,10267
18.00,99376,10372
18.00,99375,10447
18.00,99372,10422
18.00,99375,10292
18.00,99377,10287
18.00,99370,10292
18.00,99374,10292
18.00,99371,10293
18.00,99369,10319
18.00,99370,10499
18.00,99381,10319
18.00,99376,10448
18.00,99369,10372
18.00,99372,10289
18.00,99373,10319
18.00,99379,10237
18.00,99376,10294
18.00,99379,10321
18.00,99375,10294
18.00,99379,10365
18.00,99382,10347
18.00,99374,10372
18.00,99371,10398
18.00,99379,10294
18.00,99371,10417
18.00,99376,10296
18.00,99372,10319
18.00,99370,10473
18.00,99376,10372
18.00,99372,10319
18.00,99375,10294
18.00,99374,10346
18.00,99371,10318
18.00,99368,10417
18.00,99374,10372
18.00,99375,10321
18.00,99374,10319
18.00,99372,10314
18.00,99374,10372
18.00,99374,10294
18.00,99375,10321
18.00,99374,10314
18.00,99375,10267
18.00,99378,10344
18.00,99386,10319
18.00,99376,10418
18.00,99374,10319
18.00,99374,10293
18.00,99372,10293
18.00,99374,10313
18.00,99385,10347
18.00,99376,10319
18.00,99375,10318
18.00,99378,10288
18.00,99372,10447
18.00,99374,10448
18.00,99375,10319
18.00,99378,10319
18.00,99374,10287
18.00,99380,10293
18.00,99378,10319
18.00,99369,10319
18.00,99377,10293
18.00,99372,10319
18.00,99375,10448
18.00,99372,10321
18.00,99372,10417
18.00,99376,10262
18.00,99373,10494
18.00,99378,10318
18.00,99379,10346
18.00,99369,10293
18.00,99374,10289
18.00,99378,10319
18.00,99375,10293
18.00,99376,10292
18.00,99373,10441
18.00,99383,10293
18.00,99384,10319
18.00,99374,10319
18.00,99380,10313
18.00,99376,10321
18.00,99374,10319
18.00,99369,10292
18.00,99377,10364
18.00,99376,10371
18.00,99379,10319
18.00,99381,10319
18.00,99375,10287
18.00,99376,10423
18.00,99382,10268
18.00,99377,10319
18.00,99370,10315
18.00,99374,10319
18.00,99376,10296
18.00,99371,10270
18.00,99378,10441
18.00,99369,10319
18.00,99376,10347
18.00,99377,10347
18.00,99374,10372
18.00,99383,10340
18.00,99377,10347
18.00,99378,10423
18.00,99372,10346
18.00,99371,10371
18.00,99374,10268
18.00,99374,10319
18.00,99377,10319
18.00,99376,10319
18.00,99380,10347
18.00,99378,10319
18.00,99378,10293
18.00,99375,10262
18.00,99376,10371
18.00,99374,10372
18.00,99380,10319
18.00,99374,10291
18.00,99374,10319
18.00,99379,10262
18.00,99378,10422
18.00,99377,10319
18.00,99379,10372
18.00,99374,10319
18.00,99375,10313
18.00,99371,10267
18.00,99370,10499
18.00,99375,10499
18.00,99375,10319
18.00,99377,10417
18.00,99380,10294
18.00,99376,10347
18.00,99378,10346
18.00,99380,10423
18.00,99377,10319
18.00,99375,10372
18.00,99380,10319
18.00,99376,10319
18.00,99378,10417
18.00,99381,10346
18.00,99375,10294
18.00,99378,10423
18.00,99378,10319
18.00,99378,10346
18.00,99383,10346
18.00,99375,10294
18.00,99381,10319
18.00,99382,10293
18.00,99373,10346
18.00,99375,10294
18.00,99381,10422
18.00,99374,10313
18.00,99377,10347
18.00,99382,10319
18.00,99377,10319
18.00,99380,10268
18.00,99385,10319
18.00,99380,10268
18.00,99376,10293
18.00,99380,10319
18.00,99376,10294
18.00,99379,10294
18.00,99374,10393
18.00,99373,10347
18.00,99383,10296
18.00,99377,10319
18.00,99377,10313
18.00,99376,10319
18.00,99376,10319
18.00,99376,10294
18.00,99376,10340
18.00,99382,10237
18.00,99383,10319
18.00,99386,10448
18.00,99381,10447
18.00,99378,10344
18.00,99381,10314
18.00,99383,10346
18.00,99376,10372
18.00,99379,10319
18.00,99390,10268
18.00,99389,10346
18.00,99382,10294
18.00,99380,10294
18.00,99386,10340
18.00,99390,10347
18.00,99385,10474
18.00,99382,10474
18.00,99382,10268
18.00,99377,10342
18.00,99379,10293
18.00,99381,10268
18.00,99382,10268
18.00,99382,10314
18.00,99379,10319
18.00,99378,10296
18.00,99385,10294
18.00,99379,10468
18.00,99381,10347
18.00,99386,10347
18.00,99382,10474
18.00,99382,10474
18.00,99379,10346
18.00,99383,10346
18.00,99378,10473
18.00,99388,10423
18.00,99380,10346
18.00,99375,10319
18.00,99372,10267
18.00,99377,10474
18.00,99379,10319
18.00,99380,10319
18.00,99382,10415
18.00,99384,10319
18.00,99375,10321
18.00,99376,10292
18.00,99375,10288
18.00,99378,10294
18.00,99377,10319
18.00,99372,10319
18.00,99377,10364
18.00,99379,10267
18.00,99378,10371
18.00,99378,10288
18.00,99380,10423
18.00,99380,10347
18.00,99378,10294
18.00,99377,10319
18.00,99379,10313
18.00,99380,10268
18.00,99376,10398
18.00,99376,10346
18.00,99379,10288
18.00,99373,10319
18.00,99375,10319
18.00,99379,10318
18.00,99375,10294
18.00,99377,10423
18.00,99379,10422
18.00,99377,10321
18.00,99377,10268
18.00,99378,10346
18.00,99379,10448
18.00,99378,10396
18.00,99378,10292
18.00,99376,10287
18.00,99375,10344
18.00,99375,10343
18.00,99380,10292
18.00,99380,10267
18.00,99381,10319
18.00,99378,10396
18.00,99374,10344
18.00,99375,10339
18.00,99372,10447
18.00,99378,10343
18.00,99378,10396
18.00,99377,10291
18.00,99371,10312
18.00,99376,10292
18.00,99378,10292
18.00,99375,10318
18.00,99375,10292
18.00,99378,10447
18.00,99376,10319
18.00,99380,10396
18.00,99375,10292
18.00,99377,10319
18.00,99375,10319
18.00,99381,10371
18.00,99381,10346
18.00,99379,10318
18.00,99375,10474
18.00,99378,10319
18.00,99385,10319
18.00,99376,10235
18.00,99373,10347
18.00,99375,10346
18.00,99379,10267
18.00,99373,10313
18.00,99370,10448
18.00,99375,10371
18.00,99375,10319
18.00,99379,10292
18.00,99377,10268
18.00,99376,10371
18.00,99371,10318
18.00,99371,10319
18.00,99375,10293
18.00,99372,10318
18.00,99367,10473
18.00,99372,10422
18.00,99375,10314
18.00,99378,10318
18.00,99372,10319
18.00,99377,10372
18.00,99373,10267
18.00,99376,10371
18.00,99377,10319
18.00,99368,10319
18.00,99373,10346
18.00,99378,10267
18.00,99375,10292
18.00,99372,10371
18.00,99374,10318
18.00,99372,10321
18.00,99371,10423
18.00,99376,10292
18.00,99372,10371
18.00,99375,10268
18.00,99379,10319
18.00,99377,10292
18.00,99377,10321
18.00,99375,10292
18.00,99376,10293
18.00,99370,10319
18.00,99372,10284
18.00,99374,10346
18.00,99375,10319
18.00,99373,10371
18.00,99367,10313
18.00,99374,10396
18.00,99373,10422
18.00,99380,10423
18.00,99371,10346
18.00,99374,10346
18.00,99377,10346
18.00,99375,10235
18.00,99369,10346
18.00,99369,10294
18.00,99372,10294
18.00,99379,10392
18.00,99378,10346
18.00,99376,10501
18.00,99373,10293
18.00,99371,10321
18.00,99375,10441
18.00,99373,10397
18.00,99369,10473
18.00,99373,10346
18.00,99372,10344
18.00,99374,10267
18.00,99377,10294
18.00,99368,10347
18.00,99381,10294
18.00,99374,10288
18.00,99369,10448
18.00,99375,10449
18.00,99371,10422
18.00,99368,10319
18.00,99371,10288
18.00,99375,10346
18.00,99375,10448
18.00,99368,10293
18.00,99370,10318
18.00,99371,10293
18.00,99373,10422
18.00,99368,10397
18.00,99371,10474
18.00,99368,10474
18.00,99368,10267
18.00,99366,10468
18.00,99375,10319
18.00,99371,10422
18.00,99371,10347
18.00,99371,10340
18.00,99369,10468
18.00,99368,10293
18.00,99369,10318
18.00,99375,10371
18.00,99373,10339
18.00,99375,10347
18.00,99372,10372
18.00,99372,10319
18.00,99370,10340
18.00,99372,10372
18.00,99371,10347
18.00,99371,10346
18.00,99370,10473
18.00,99374,10339
18.00,99369,10268
18.00,99368,10267
18.00,99372,10267
18.00,99372,10294
18.00,99365,10296
18.00,99370,10294
18.00,99371,10398
18.00,99369,10294
18.00,99368,10373
18.00,99368,10451
18.00,99373,10296
18.00,99375,10322
18.00,99370,10346
18.00,99361,10268
18.00,99372,10346
18.00,99367,10343
18.00,99368,10372
18.00,99370,10294
18.00,99369,10347
18.00,99371,10348
18.00,99367,10296
18.00,99376,10270
18.00,99371,10372
18.00,99380,10423
18.00,99379,10340
18.00,99375,10476
18.00,99377,10268
18.00,99370,10319
18.00,99371,10346
18.00,99370,10321
18.00,99371,10321
18.00,99369,10321
18.00,99365,10499
18.00,99369,10289
18.00,99366,10321
18.00,99375,10372
18.00,99372,10347
18.00,99366,10365
18.00,99366,10319
18.00,99370,10319
18.00,99382,10319
18.00,99365,10294
18.00,99371,10423
18.00,99373,10499
18.00,99378,10292
18.00,99377,10294
18.00,99374,10367
18.00,99379,10321
18.00,99377,10319
18.00,99371,10319
18.00,99370,10260
18.00,99373,10262
18.00,99376,10346
18.00,99379,10294
18.00,99375,10422
18.00,99373,10423
18.00,99377,10289
18.00,99377,10294
18.00,99372,10347
18.00,99375,10294
18.00,99379,10340
18.00,99377,10423
18.00,99375,10347
18.00,99372,10294
18.00,99380,10340
18.00,99370,10545
18.00,99375,10346
18.00,99373,10347
18.00,99373,10268
18.00,99371,10344
18.00,99371,10294
18.00,99370,10294
18.00,99376,10449
18.00,99380,10296
18.00,99379,10371
18.00,99369,10476
18.00,99377,10319
18.00,99379,10474
18.00,99371,10319
18.00,99370,10314
18.00,99373,10296
18.00,99372,10319
18.00,99374,10397
18.00,99378,10314
18.00,99370,10319
18.00,99368,10293
18.00,99375,10347
18.00,99378,10340
18.00,99374,10321
18.00,99371,10294
18.00,99378,10319
18.00,99378,10392
18.00,99380,10319
18.00,99376,10319
18.00,99379,10498
18.00,99379,10318
18.00,99377,10365
18.00,99379,10397
18.00,99379,10448
18.00,99375,10423
18.00,99375,10319
18.00,99379,10319
18.00,99371,10268
18.00,99376,10339
18.00,99372,10294
18.00,99376,10346
18.00,99377,10347
18.00,99378,10347
18.00,99383,10294
18.00,99376,10524
18.00,99380,10346
18.00,99373,10267
18.00,99381,10288
18.00,99377,10321
18.00,99375,10294
18.00,99382,10347
18.00,99377,10289
18.00,99374,10449
18.00,99379,10296
18.00,99379,10296
18.00,99384,10443
18.00,99379,10373
18.00,99378,10476
18.00,99380,10398
18.00,99373,10319
18.00,99378,10318
18.00,99377,10319
18.00,99378,10294
18.00,99382,10294
18.00,99382,10262
18.00,99381,10423
18.00,99380,10474
18.00,99381,10294
18.00,99381,10294
18.00,99380,10443
18.00,99378,10319
18.00,99376,10474
18.00,99381,10294
18.00,99376,10346
18.00,99379,10340
18.00,99380,10319
18.00,99379,10423
18.00,99373,10293
18.00,99377,10313
18.00,99382,10270
18.00,99384,10372
18.00,99384,10319
18.00,99382,10365
18.00,99378,10319
18.00,99379,10372
18.00,99381,10319
18.00,99369,10319
18.00,99373,10418
18.00,99385,10319
18.00,99375,10318
18.00,99381,10313
18.00,99378,10319
18.00,99376,10347
18.00,99376,10319
18.00,99377,10321
18.00,99381,10417
18.00,99380,10294
18.00,99377,10321
18.00,99378,10319
18.00,99379,10365
18.00,99377,10373
18.00,99378,10321
18.00,99380,10319
18.00,99377,10314
18.00,99381,10292
18.00,99385,10373
18.00,99381,10321
18.00,99376,10340
18.00,99382,10294
18.10,99373,10319
18.00,99377,10319
18.10,99383,10262
18.00,99378,10321
18.00,99375,10347
18.00,99380,10319
18.00,99380,10262
18.00,99382,10319
18.00,99379,10267
18.00,99380,10294
18.00,99380,10267
18.00,99383,10474
18.00,99378,10294
18.00,99383,10321
18.10,99379,10342
18.00,99380,10423
18.00,99377,10448
18.00,99387,10397
18.00,99381,10319
18.00,99375,10313
18.00,99377,10321
18.00,99375,10346
18.00,99374,10321
18.10,99382,10340
18.10,99374,10321
18.00,99381,10347
18.00,99378,10348
18.00,99375,10321
18.00,99376,10519
18.00,99381,10319
18.00,99376,10321
18.00,99378,10319
18.00,99378,10448
18.10,99379,10288
18.10,99375,10346
18.10,99377,10319
18.10,99378,10319
18.10,99373,10292
18.10,99387,10319
18.00,99371,10423
18.10,99377,10319
18.00,99380,10423
18.00,99379,10314
18.10,99379,10294
18.10,99381,10347
18.00,99387,10448
18.00,99380,10371
18.00,99378,10313
18.10,99384,10294
18.10,99379,10371
18.00,99384,10294
18.00,99377,10340
18.00,99381,10319
18.00,99380,10347
18.00,99386,10321
18.10,99378,10288
18.00,99381,10423
18.10,99379,10267
18.10,99380,10268
18.00,99379,10313
18.00,99383,10319
18.10,99387,10319
18.10,99383,10267
18.10,99383,10289
18.00,99378,10321
18.00,99377,10319
18.10,99380,10423
18.00,99378,10313
18.10,99381,10294
18.10,99374,10346
18.00,99377,10321
18.00,99382,10397
18.00,99377,10318
18.10,99381,10292
18.00,99382,10319
18.10,99377,10346
18.10,99381,10293
18.00,99382,10294
18.00,99382,10474
18.00,99373,10319
18.00,99376,10339
18.00,99374,10468
18.00,99373,10422
18.10,99379,10346
18.00,99376,10318
18.00,99376,10237
18.00,99376,10346
18.00,99378,10346
18.00,99381,10422
18.00,99380,10268
18.00,99379,10319
18.00,99373,10293
18.00,99374,10293
18.00,99381,10340
18.00,99378,10423
18.00,99378,10347
18.00,99379,10319
18.00,99376,10346
18.00,99378,10294
18.00,99374,10423
18.00,99377,10319
18.00,99381,10267
18.00,99384,10313
18.00,99379,10371
18.00,99379,10372
18.00,99379,10398
18.00,99380,10318
18.00,99381,10294
18.00,99377,10346
18.00,99382,10319
18.00,99380,10319
18.00,99381,10292
18.00,99380,10371
18.00,99376,10371
18.00,99378,10371
18.00,99380,10313
18.00,99383,10422
18.00,99380,10319
18.00,99382,10371
18.00,99388,10319
18.00,99383,10372
18.00,99379,10448
18.00,99379,10318
18.00,99385,10397
18.00,99379,10260
18.00,99379,10396
18.00,99379,10396
18.00,99375,10292
18.00,99376,10499
18.00,99377,10364
18.00,99376,10371
18.00,99378,10319
18.00,99380,10319
18.00,99380,10447
18.00,99380,10313
18.00,99381,10319
18.00,99376,10293
18.00,99381,10339
18.00,99386,10346
18.10,99381,10373
18.00,99382,10294
18.00,99378,10267
18.00,99377,10294
18.00,99382,10449
18.00,99379,10346
18.00,99376,10293
18.00,99376,10294
18.00,99382,10293
18.00,99380,10296
18.00,99383,10347
18.10,99382,10392
18.00,99379,10372
18.00,99386,10294
18.00,99379,10294
18.00,99374,10417
18.00,99380,10294
18.00,99379,10319
18.00,99385,10371
18.00,99384,10417
18.00,99380,10319
18.00,99383,10319
18.00,99380,10294
18.10,99386,10319
18.10,99381,10319
18.10,99381,10422
18.00,99378,10268
18.10,99382,10294
18.10,99383,10319
18.00,99379,10294
18.10,99383,10371
18.10,99381,10422
18.10,99381,10313
18.10,99381,10319
18.10,99379,10294
18.10,99378,10474
18.00,99376,10321
18.10,99373,10319
18.10,99380,10319
18.10,99377,10423
18.10,99378,10319
18.10,99379,10365
18.10,99383,10294
18.10,99379,10319
18.10,99385,10321
18.10,99382,10288
18.10,99380,10296
18.10,99380,10346
18.10,99376,10319
18.00,99382,10417
18.00,99382,10468
18.00,99392,10294
18.10,99386,10267
18.10,99383,10347
18.00,99384,10314
18.00,99384,10294
18.00,99389,10321
18.10,99387,10346
18.10,99388,10289
18.00,99387,10347
18.10,99385,10293
18.10,99385,10423
18.10,99386,10319
18.10,99387,10415
18.10,99380,10371
18.10,99382,10422
18.10,99384,10319
18.10,99380,10319
18.00,99383,10415
18.10,99383,10346
18.00,99378,10346
18.10,99382,10422
18.10,99382,10423
18.10,99386,10314
18.10,99382,10319
18.10,99382,10267
18.10,99380,10294
18.00,99383,10313
18.10,99381,10293
18.00,99383,10473
18.10,99385,10319
18.10,99382,10346
18.00,99379,10417
18.00,99385,10423
18.10,99387,10423
18.00,99390,10294
18.10,99385,10319
18.10,99390,10314
18.00,99385,10319
18.10,99385,10348
18.10,99385,10319
18.10,99387,10340
18.00,99384,10346
18.10,99385,10372
18.10,99387,10268
18.00,99384,10319
18.10,99383,10372
18.00,99383,10268
18.00,99386,10294
18.10,99383,10263
18.10,99379,10346
18.10,99382,10262
18.10,99385,10346
18.10,99385,10347
18.10,99383,10294
18.00,99381,10294
18.10,99381,10398
18.10,99379,10294
18.10,99380,10294
18.10,99381,10423
18.10,99380,10417
18.10,99379,10321
18.10,99382,10372
18.10,99382,10372
18.10,99377,10319
18.10,99384,10294
18.10,99379,10267
18.10,99382,10347
18.10,99382,10474
18.10,99379,10289
18.10,99384,10347
18.10,99380,10474
18.10,99387,10319
18.10,99391,10347
18.10,99379,10443
18.10,99382,10347
18.10,99375,10348
18.10,99377,10319
18.10,99382,10321
18.10,99382,10443
18.10,99388,10294
18.00,99379,10398
18.10,99385,10294
18.10,99380,10346
18.10,99375,10318
18.10,99379,10270
18.10,99381,10347
18.00,99383,10294
18.10,99389,10294
18.00,99382,10474
18.00,99382,10346
18.10,99379,10319
18.10,99379,10340
18.00,99377,10294
18.10,99374,10474
18.10,99375,10372
18.10,99382,10423
18.10,99379,10347
18.10,99381,10268
18.10,99378,10319
18.10,99380,10294
18.10,99380,10288
18.10,99376,10423
18.10,99373,10262
18.10,99371,10319
18.10,99375,10294
18.10,99373,10347
18.10,99380,10422
18.10,99375,10319
18.00,99374,10321
18.10,99380,10294
18.10,99376,10319
18.10,99375,10319
18.10,99374,10371
18.10,99375,10346
18.10,99371,10371
18.10,99376,10262
18.10,99374,10296
18.10,99374,10267
18.10,99376,10372
18.10,99378,10417
18.10,99372,10346
18.10,99376,10346
18.10,99384,10294
18.10,99379,10347
18.10,99376,10469
18.10,99374,10347
18.10,99374,10267
18.10,99376,10296
18.10,99381,10288
18.10,99376,10474
18.10,99375,10294
18.10,99377,10318
18.00,99377,10347
18.10,99374,10347
18.00,99375,10294
18.10,99373,10422
18.10,99371,10294
18.10,99374,10262
18.10,99368,10319
18.10,99372,10318
18.10,99370,10294
18.00,99370,10313
18.10,99379,10318
18.10,99371,10319
18.10,99379,10423
18.00,99375,10344
18.10,99379,10294
18.10,99375,10346
18.10,99373,10423
18.10,99378,10319
18.00,99379,10314
18.00,99377,10319
18.00,99381,10292
18.10,99378,10473
18.10,99379,10260
18.10,99377,10319
18.10,99375,10423
18.10,99379,10268
18.10,99380,10294
18.10,99383,10417
18.10,99376,10268
18.10,99377,10293
18.10,99376,10294
18.10,99383,10346
18.10,99375,10424
18.10,99376,10347
18.10,99377,10346
18.10,99377,10288
18.10,99379,10346
18.10,99372,10449
18.10,99377,10268
18.10,99375,10294
18.10,99373,10293
18.10,99376,10294
18.10,99374,10423
18.10,99368,10346
18.10,99371,10313
18.10,99379,10447
18.10,99375,10318
18.10,99373,10292
18.10,99377,10319
18.10,99377,10371
18.10,99376,10447
18.10,99377,10318
18.10,99376,10423
18.10,99377,10294
18.10,99373,10318
18.10,99379,10347
18.10,99382,10346
18.10,99377,10319
18.10,99374,10389
18.10,99378,10292
18.10,99378,10369
18.10,99384,10369
18.10,99374,10264
18.10,99368,10292
18.10,99375,10319
18.10,99382,10293
18.10,99378,10415
18.10,99383,10318
18.10,99377,10319
18.10,99383,10549
18.10,99374,10346
18.10,99378,10398
18.10,99377,10318
18.10,99373,10293
18.10,99388,10314
18.10,99383,10292
18.10,99387,10321
18.10,99390,10318
18.10,99385,10339
18.10,99384,10267
18.10,99388,10448
18.10,99385,10292
18.10,99380,10473
18.10,99381,10260
18.10,99383,10318
18.10,99391,10292
18.10,99379,10268
18.10,99379,10339
18.10,99379,10423
18.10,99379,10267
18.10,99379,10473
18.10,99380,10293
18.10,99385,10346
18.10,99382,10318
18.10,99385,10318
18.10,99385,10294
18.10,99382,10318
18.10,99383,10319
18.10,99386,10422
18.10,99380,10292
18.10,99386,10339
18.10,99378,10319
18.10,99385,10293
18.10,99389,10422
18.10,99379,10422
18.10,99382,10267
18.10,99380,10294
18.10,99384,10319
18.10,99390,10267
18.10,99385,10319
18.10,99383,10291
18.10,99392,10447
18.10,99383,10318
18.10,99385,10313
18.10,99378,10267
18.10,99379,10346
18.10,99387,10346
18.10,99382,10287
18.10,99386,10318
18.10,99384,10473
18.10,99381,10267
18.10,99389,10312
18.10,99385,10319
18.10,99386,10422
18.10,99391,10371
18.10,99386,10319
18.10,99393,10338
18.10,99389,10293
18.10,99387,10293
18.10,99389,10346
18.10,99382,10321
18.10,99384,10294
18.10,99384,10321
18.10,99390,10318
18.10,99392,10364
18.10,99383,10415
18.10,99383,10266
18.10,99389,10318
18.10,99384,10318
18.10,99381,10318
18.10,99384,10422
18.10,99380,10317
18.10,99377,10293
18.10,99385,10443
18.10,99383,10344
18.10,99379,10267
18.10,99386,10318
18.10,99384,10344
18.10,99381,10397
18.10,99381,10346
18.10,99384,10422
18.10,99382,10319
18.10,99384,10266
18.10,99387,10267
18.10,99390,10397
18.10,99386,10346
18.10,99391,10293
18.10,99384,10468
18.10,99398,10346
18.10,99386,10448
18.10,99387,10294
18.10,99389,10294
18.10,99390,10293
18.10,99389,10398
18.10,99393,10293
18.10,99384,10319
18.10,99391,10294
18.10,99387,10346
18.10,99385,10346
18.10,99386,10448
18.10,99387,10262
18.10,99379,10293
18.10,99382,10294
18.10,99383,10448
18.10,99394,10372
18.10,99387,10346
18.10,99394,10293
